HG00096	0.03331131189701577	-0.03336723597534355	10473108253681171589
HG00097	0.03331131189701577	-0.03336723597534355	10473108253681171589
HG00099	-0.016339246601279365	-0.01272854844496863	10473108253681171589
HG00100	-0.018539055965861376	-0.012712647825400207	10473108253681171589
HG00101	-0.009689177269556724	-0.01622710219550406	10473108253681171589
HG00102	-0.014423692125818304	-0.013076823215028954	10473108253681171589
HG00103	0.02778659692357221	-0.015467340919591982	10473108253681171589
HG00104	-0.018539055965861376	-0.012712647825400207	10473108253681171589
HG00106	-0.012175087485670638	0.061845613972552865	10473108253681171589
HG00108	0.0317400316520935	0.037634462031252716	10473108253681171589
HG00109	0.03188299263513538	-0.016075920412520654	10473108253681171589
HG00110	0.03438371246875427	-0.03352942747285524	10473108253681171589
HG00111	0.026273339084515603	0.052899525386867596	10473108253681171589
HG00112	-0.014915445270688115	-0.013537277977587537	10473108253681171589
HG00113	-0.014387336250657466	-0.012885162259804291	10473108253681171589
HG00114	-0.014915445270688115	-0.013537277977587537	10473108253681171589
HG00116	0.02778659692357221	-0.015467340919591982	10473108253681171589
HG00117	-0.017049948033859428	-0.01146733706046089	10473108253681171589
HG00118	-0.01533600316864551	-0.022791677097802183	10473108253681171589
HG00119	0.029934111191517312	-0.02377280729434648	10473108253681171589
HG00120	0.02671419635183355	-0.01530514942208011	10473108253681171589
HG00121	0.033684488696603426	0.030138908784872534	10473108253681171589
HG00122	-0.020421250320865447	0.05343650109379079	10473108253681171589
HG00123	0.03438371246875427	-0.03352942747285524	10473108253681171589
HG00124	0.031767550481984416	0.049940714964869265	10473108253681171589
HG00125	-0.056955624583425284	-8.776122338998724E-4	10473108253681171589
HG00126	0.03331131189701577	-0.03336723597534355	10473108253681171589
HG00127	0.026273339084515603	0.052899525386867596	10473108253681171589
HG00128	-0.00671365228967302	-0.026193658736289892	10473108253681171589
HG00129	0.022273577310601065	-0.002898870966525736	10473108253681171589
HG00130	0.03188299263513538	-0.016075920412520654	10473108253681171589
HG00131	0.021087089141229632	0.06655720569653875	10473108253681171589
HG00133	0.03331131189701577	-0.03336723597534355	10473108253681171589
HG00134	0.03066763108035486	0.037796653528764455	10473108253681171589
HG00135	-0.015482656861251295	-0.02645450427445547	10473108253681171589
HG00136	-0.0087699085599454	-0.02710678498946458	10473108253681171589
HG00137	0.033489036310350315	-0.0338187567867393	10473108253681171589
HG00138	-0.01992446286135987	0.05822454164104777	10473108253681171589
HG00139	0.025043031736172484	-0.01345797598350024	10473108253681171589
HG00140	-0.014938983853916442	0.049273856878744214	10473108253681171589
HG00141	0.029934111191517312	-0.02377280729434648	10473108253681171589
HG00142	-0.020227082623990297	-0.012476845786956065	10473108253681171589
HG00143	-0.014927556283903937	0.04928358469964	10473108253681171589
HG00146	0.025087425563922135	-0.013539097191502564	10473108253681171589
HG00148	0.025043031736172484	-0.01345797598350024	10473108253681171589
HG00149	0.03439698146606874	-0.0336221589005663	10473108253681171589
HG00150	0.03442810629650382	-0.03361054868085722	10473108253681171589
HG00151	0.03331131189701577	-0.03336723597534355	10473108253681171589
HG00152	0.02778659692357221	-0.015467340919591982	10473108253681171589
HG00154	0.026344981044433172	0.05551143894987335	10473108253681171589
HG00155	-0.05694943788869512	-8.276524413046348E-4	10473108253681171589
HG00156	0.025043031736172484	-0.01345797598350024	10473108253681171589
HG00158	0.02778659692357221	-0.015467340919591982	10473108253681171589
HG00159	0.026379683567134018	0.055467505728458655	10473108253681171589
HG00160	0.026379683567134018	0.055467505728458655	10473108253681171589
HG00171	0.03438371246875427	-0.03352942747285524	10473108253681171589
HG00173	0.026273339084515603	0.052899525386867596	10473108253681171589
HG00174	0.031236060499778007	0.04519660763902717	10473108253681171589
HG00176	0.02671419635183355	-0.01530514942208011	10473108253681171589
HG00177	-0.018539055965861376	-0.012712647825400207	10473108253681171589
HG00178	-0.016737723841403096	-0.013454122743141015	10473108253681171589
HG00179	0.026273339084515603	0.052899525386867596	10473108253681171589
HG00180	-0.05691200492481013	0.0036362823543340476	10473108253681171589
HG00182	-0.01823643620323092	0.05798873960260347	10473108253681171589
HG00183	-0.017049948033859428	-0.01146733706046089	10473108253681171589
HG00185	0.03441104561417915	-0.03360688891018641	10473108253681171589
HG00186	0.027345739656254232	0.05273733388935592	10473108253681171589
HG00187	0.03331131189701577	-0.03336723597534355	10473108253681171589
HG00188	0.025776551625010063	0.04811148483961065	10473108253681171589
HG00189	-0.008764840905533854	-0.02713784044419245	10473108253681171589
HG00190	0.025776551625010063	0.04811148483961065	10473108253681171589
HG00231	0.02833806012875069	0.049194604107038215	10473108253681171589
HG00232	0.02778659692357221	-0.015467340919591982	10473108253681171589
HG00233	-0.020227082623990297	-0.012476845786956065	10473108253681171589
HG00234	-0.05691200492481013	0.0036362823543340476	10473108253681171589
HG00235	0.019060179452347524	0.066856122920323	10473108253681171589
HG00236	-0.05636658683493986	-4.312504179809557E-4	10473108253681171589
HG00237	-0.017049948033859428	-0.01146733706046089	10473108253681171589
HG00238	0.03444295250890815	-0.03364654881096676	10473108253681171589
HG00239	-0.013843044698949453	-0.013699469475099247	10473108253681171589
HG00240	0.025696007509690644	-0.014372184852286106	10473108253681171589
HG00242	-0.018494662138111705	-0.01279376903340244	10473108253681171589
HG00243	0.03100651176325588	-0.023934998791858012	10473108253681171589
HG00244	-0.02372530590914739	9.450324842708738E-4	10473108253681171589
HG00245	-0.058643651241554205	-6.418101954556263E-4	10473108253681171589
HG00246	-0.058643651241554205	-6.418101954556263E-4	10473108253681171589
HG00247	-0.05588322401168684	-0.0010398037314115409	10473108253681171589
